MonthYear,EventBaseCode,Count
201607   ,181          ,18
201607   ,038          ,19
201802   ,044          ,61
201711   ,016          ,55
201711   ,202          ,6
201806   ,101          ,8
201907   ,120          ,404
202001   ,070          ,207
202001   ,055          ,71
201508   ,100          ,137
201603   ,194          ,12
201607   ,129          ,13
202001   ,056          ,14
201606   ,091          ,7
201912   ,042          ,1143
201912   ,045          ,13
201702   ,151          ,2
201710   ,203          ,12
201802   ,183          ,3
201505   ,015          ,50
202002   ,064          ,3
202003   ,145          ,11
201702   ,122          ,4
201909   ,190          ,860
201909   ,111          ,556
201705   ,122          ,10
201905   ,122          ,9
201605   ,039          ,15
201505   ,170          ,2
201703   ,175          ,14
201504   ,075          ,11
201809   ,021          ,18
201811   ,086          ,4
201909   ,063          ,10
201501   ,180          ,2
201508   ,104          ,11
201910   ,105          ,1
201809   ,074          ,6
201908   ,137          ,2
202002   ,134          ,1
201601   ,152          ,1
201703   ,038          ,2
201510   ,170          ,1
201603   ,092          ,1
202005   ,191          ,2
201601   ,039          ,1
201809   ,137          ,1
202004   ,083          ,69
201704   ,084          ,315
201704   ,182          ,91
201704   ,085          ,5
201611   ,057          ,784
201706   ,010          ,1859
201611   ,011          ,9
201701   ,028          ,2
201708   ,083          ,72
201611   ,075          ,7
201608   ,100          ,181
201708   ,012          ,377
201702   ,064          ,7
201703   ,182          ,86
201703   ,150          ,34
201610   ,081          ,26
201612   ,195          ,13
201612   ,025          ,30
201701   ,144          ,18
201708   ,027          ,9
201612   ,035          ,18
201507   ,030          ,464
201605   ,042          ,1849
201510   ,090          ,493
201504   ,173          ,448
201504   ,051          ,1847
201504   ,138          ,69
201709   ,192          ,123
201805   ,173          ,425
201905   ,083          ,59
201803   ,080          ,289
201803   ,013          ,388
201803   ,044          ,49
201803   ,075          ,17
201804   ,030          ,351
201804   ,055          ,25
201802   ,190          ,1246
201802   ,013          ,482
201810   ,030          ,439
201810   ,060          ,178
201911   ,100          ,113
201905   ,021          ,11
201902   ,171          ,59
201902   ,181          ,19
201710   ,173          ,446
201812   ,010          ,1628
201812   ,084          ,294
201812   ,203          ,51
201901   ,131          ,48
201901   ,171          ,50
201507   ,023          ,46
201607   ,186          ,58
201711   ,018          ,23
201806   ,090          ,401
201806   ,075          ,6
201806   ,037          ,17
201809   ,125          ,85
201509   ,026          ,223
201505   ,121          ,21
201503   ,055          ,36
201503   ,044          ,34
201506   ,100          ,150
201511   ,171          ,47
201709   ,175          ,2
201912   ,032          ,5
201710   ,115          ,2
201803   ,185          ,2
201503   ,104          ,7
201511   ,143          ,10
201705   ,175          ,4
202002   ,191          ,13
201506   ,032          ,24
201603   ,104          ,34
201909   ,173          ,375
201909   ,104          ,24
201904   ,173          ,380
202002   ,039          ,1
201502   ,122          ,12
201710   ,124          ,7
201502   ,026          ,63
201502   ,071          ,130
201905   ,075          ,5
201602   ,018          ,12
201504   ,133          ,21
201509   ,152          ,11
201811   ,056          ,41
201603   ,113          ,4
201506   ,152          ,5
201512   ,082          ,4
201803   ,113          ,3
201912   ,063          ,3
201908   ,074          ,1
201808   ,166          ,7
201502   ,027          ,4
201502   ,127          ,3
201509   ,113          ,2
202001   ,140          ,1
201911   ,170          ,5
202001   ,122          ,3
201502   ,154          ,1
201805   ,092          ,1
201911   ,140          ,1
202004   ,112          ,171
202004   ,024          ,28
202004   ,018          ,21
201704   ,013          ,236
201511   ,046          ,825
201702   ,111          ,542
201707   ,122          ,8
202003   ,111          ,208
201608   ,056          ,18
201607   ,173          ,820
201508   ,173          ,407
201708   ,071          ,210
201708   ,075          ,6
201511   ,192          ,106
201706   ,111          ,528
201706   ,140          ,3
201510   ,043          ,1494
201610   ,032          ,22
201602   ,020          ,1885
201703   ,026          ,250
201703   ,041          ,158
201603   ,173          ,434
201703   ,152          ,17
201609   ,016          ,38
201510   ,173          ,475
201612   ,010          ,2284
201612   ,054          ,44
201701   ,081          ,61
201504   ,193          ,295
201603   ,141          ,329
201512   ,010          ,1934
201503   ,040          ,1538
201507   ,043          ,1432
201506   ,173          ,420
201602   ,013          ,311
201511   ,083          ,148
201709   ,073          ,79
201805   ,013          ,286
201705   ,013          ,321
201801   ,087          ,110
201801   ,166          ,11
201609   ,122          ,3
201804   ,064          ,5
201911   ,111          ,322
201911   ,056          ,12
201911   ,164          ,27
201701   ,044          ,14
201605   ,150          ,62
201910   ,036          ,835
201910   ,129          ,46
201910   ,083          ,48
201808   ,180          ,86
201710   ,041          ,110
201901   ,033          ,57
201812   ,083          ,37
201512   ,011          ,25
201505   ,087          ,165
201507   ,100          ,119
201505   ,138          ,62
201711   ,060          ,221
201711   ,083          ,78
201903   ,070          ,184
201903   ,191          ,17
201806   ,055          ,26
201908   ,015          ,46
201908   ,151          ,8
202002   ,030          ,237
201604   ,114          ,151
202001   ,101          ,5
202004   ,092          ,2
201510   ,023          ,50
201710   ,027          ,9
201806   ,139          ,5
201801   ,152          ,5
201503   ,015          ,60
201611   ,142          ,1
201506   ,170          ,7
202003   ,162          ,6
202003   ,181          ,5
201512   ,054          ,6
201501   ,174          ,11
201604   ,133          ,6
201909   ,120          ,505
201909   ,091          ,10
201909   ,032          ,13
201909   ,075          ,12
201906   ,030          ,487
201906   ,160          ,62
201906   ,016          ,18
201605   ,031          ,155
201903   ,175          ,1
201612   ,039          ,28
201508   ,027          ,6
201510   ,194          ,4
201807   ,019          ,2
201812   ,061          ,142
201709   ,162          ,4
201502   ,016          ,6
201801   ,133          ,5
201502   ,011          ,6
201906   ,152          ,12
201809   ,162          ,4
201809   ,124          ,3
201503   ,063          ,7
201912   ,053          ,1
201508   ,032          ,4
201605   ,104          ,9
201506   ,121          ,2
201606   ,039          ,4
201508   ,106          ,4
201511   ,039          ,1
201810   ,183          ,2
201510   ,039          ,2
202005   ,087          ,2
202001   ,094          ,2
202004   ,125          ,46
202004   ,190          ,370
202004   ,150          ,8
201611   ,166          ,2
201702   ,046          ,925
201702   ,062          ,67
201702   ,073          ,89
201702   ,124          ,38
201707   ,057          ,703
201707   ,171          ,332
201608   ,112          ,347
201608   ,173          ,416
201608   ,073          ,70
201708   ,131          ,6
201706   ,090          ,465
201706   ,086          ,13
201706   ,055          ,15
201703   ,114          ,203
201510   ,013          ,409
201604   ,020          ,1623
201609   ,145          ,9
201512   ,190          ,654
201612   ,055          ,28
201701   ,024          ,9
201701   ,161          ,8
201612   ,022          ,22
201504   ,050          ,224
201605   ,114          ,222
201505   ,040          ,1703
201604   ,138          ,95
201509   ,145          ,54
201605   ,203          ,31
201709   ,062          ,124
201703   ,075          ,32
201803   ,055          ,252
201803   ,194          ,10
201807   ,113          ,36
201807   ,128          ,156
201804   ,071          ,377
201804   ,025          ,15
201802   ,017          ,205
201705   ,061          ,180
201810   ,193          ,199
201710   ,020          ,1663
201710   ,111          ,447
201911   ,144          ,11
201911   ,154          ,29
201911   ,161          ,28
201902   ,114          ,151
201901   ,026          ,246
201605   ,060          ,265
201910   ,041          ,108
201910   ,030          ,356
201910   ,046          ,714
201910   ,128          ,35
201910   ,055          ,23
201808   ,087          ,122
201712   ,174          ,41
201810   ,123          ,13
201505   ,012          ,297
201602   ,101          ,11
201901   ,186          ,97
201712   ,026          ,144
201709   ,056          ,11
201709   ,122          ,8
201903   ,163          ,11
201903   ,134          ,2
201811   ,172          ,583
201809   ,015          ,30
201809   ,161          ,14
201809   ,154          ,112
201908   ,112          ,217
201810   ,075          ,10
201506   ,016          ,49
201509   ,024          ,5
201607   ,052          ,39
201606   ,033          ,74
201602   ,023          ,44
201611   ,063          ,3
201507   ,144          ,5
201502   ,080          ,133
202003   ,038          ,2
201904   ,144          ,3
201904   ,186          ,17
201506   ,125          ,48
201603   ,140          ,7
201507   ,191          ,13
201505   ,186          ,13
201908   ,035          ,24
201602   ,081          ,20
201502   ,129          ,16
201812   ,018          ,77
201801   ,082          ,2
201512   ,027          ,3
201605   ,038          ,6
201809   ,027          ,2
201906   ,203          ,15
201910   ,186          ,10
201508   ,018          ,19
201602   ,053          ,3
202002   ,162          ,2
201904   ,075          ,16
201811   ,121          ,3
201909   ,113          ,9
201711   ,194          ,4
201504   ,091          ,3
201709   ,092          ,2
201604   ,134          ,4
201503   ,074          ,2
201711   ,105          ,1
201704   ,171          ,182
201611   ,083          ,74
201701   ,120          ,510
201702   ,012          ,551
201707   ,141          ,766
201707   ,151          ,7
201708   ,180          ,108
201706   ,072          ,126
201706   ,031          ,139
201706   ,138          ,143
201706   ,081          ,80
201610   ,012          ,643
201610   ,018          ,33
201610   ,194          ,13
201703   ,073          ,79
201708   ,105          ,1
201708   ,123          ,12
201708   ,152          ,3
201609   ,086          ,9
201705   ,051          ,1939
201612   ,061          ,137
201601   ,036          ,1272
201612   ,133          ,22
201612   ,032          ,10
201601   ,080          ,264
201505   ,190          ,603
